task_id	doc	cpp_file	cpp_lines	rust_target	depends	status	acceptance	notes
#SCRIPTS.WBS.130	scripts.md	scripts/EasternKingdoms/Stratholme/boss_order_of_silver_hand.cpp	169	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.131	scripts.md	scripts/EasternKingdoms/Stratholme/boss_postmaster_malown.cpp	138	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.132	scripts.md	scripts/EasternKingdoms/Stratholme/boss_ramstein_the_gorger.cpp	111	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.133	scripts.md	scripts/EasternKingdoms/Stratholme/boss_timmy_the_cruel.cpp	105	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.134	scripts.md	scripts/EasternKingdoms/Stratholme/instance_stratholme.cpp	541	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 541 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.135	scripts.md	scripts/EasternKingdoms/Stratholme/stratholme.cpp	398	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.136	scripts.md	scripts/EasternKingdoms/Stratholme/stratholme.h	135	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.137	scripts.md	scripts/EasternKingdoms/SunkenTemple/instance_sunken_temple.cpp	231	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.138	scripts.md	scripts/EasternKingdoms/SunkenTemple/sunken_temple.cpp	151	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.139	scripts.md	scripts/EasternKingdoms/SunkenTemple/sunken_temple.h	61	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.140	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_brutallus.cpp	367	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.141	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_eredar_twins.cpp	745	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 745 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.142	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_felmyst.cpp	552	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 552 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.143	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_kalecgos.cpp	793	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 793 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.144	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_kiljaeden.cpp	1466	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1466 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.145	scripts.md	scripts/EasternKingdoms/SunwellPlateau/boss_muru.cpp	633	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 633 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#SCRIPTS.WBS.146	scripts.md	scripts/EasternKingdoms/SunwellPlateau/instance_sunwell_plateau.cpp	140	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.147	scripts.md	scripts/EasternKingdoms/SunwellPlateau/sunwell_plateau.cpp	63	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.148	scripts.md	scripts/EasternKingdoms/SunwellPlateau/sunwell_plateau.h	126	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#SCRIPTS.WBS.149	scripts.md	scripts/EasternKingdoms/TheStockade/boss_hogger.cpp	170	`crates/wow-scripts`, `crates/wow-spell`, `crates/wow-pvp`, `crates/wow-battleground`, `crates/wow-pet`, `crates/wow-script`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
